State Name,District Name,Subdistrict Name,Facility Type,Facility Name,Facility Address,Latitude,Longitude,ActiveFlag_C,NOTIONAL_PHYSICAL,Location Type,Type Of Facility,Nin_N
Haryana,Fatehabad,Jakhal,sub_cen,Kullan,NA,29.69516,75.7467,Y,Physical,Rural,Public,8365424640
Haryana,Fatehabad,Jakhal,sub_cen,Akanwali,NA,29.69517,75.7467,Y,Physical,Rural,Public,1758654782
Haryana,Fatehabad,Jakhal,sub_cen,Nanheri,NA,29.69517,75.7467,Y,Physical,Rural,Public,8278661825
Haryana,Fatehabad,Bhuna,sub_cen,Lehrian,NA,29.69518,75.74671,Y,Physical,Rural,Public,5817717878
Haryana,Fatehabad,Jakhal,sub_cen,Amani,NA,29.69519,75.74672,Y,Physical,Rural,Public,3443856459
Haryana,Fatehabad,Jakhal,sub_cen,Hindalwala,NA,29.69519,75.74672,Y,Physical,Rural,Public,4331311250
Haryana,Fatehabad,Jakhal,sub_cen,Mussa Khera,NA,29.6952,75.74673,Y,Physical,Rural,Public,2787373352
Haryana,Fatehabad,Jakhal,sub_cen,Dharsul Kalan,NA,29.69521,75.74674,Y,Physical,Rural,Public,1765162258
Haryana,Sirsa,Odhan,sub_cen,Pacca,NA,29.699723,75.06691111,Y,Physical,Rural,Public,2821323116
Haryana,Jind,Ujhana,sub_cen,Dhamtan Sahib,NA,29.7,76.01,Y,Physical,Rural,Public,NA
Haryana,Fatehabad,Jakhal,sub_cen,Samain II,NA,29.7,75.83,Y,Physical,Rural,Public,1455615623
Haryana,Fatehabad,Jakhal,sub_cen,Baliwala,NA,29.7,75.83,Y,Physical,Rural,Public,7166744677
Haryana,Fatehabad,Jakhal,sub_cen,Lohakhera,NA,29.7,75.83,Y,Physical,Rural,Public,6468633638
Haryana,Fatehabad,Ratia,sub_cen,Ratta Khera,NA,29.7,75.56,Y,Physical,Rural,Public,1865368839
Haryana,Fatehabad,Ratia,sub_cen,Ratia III,NA,29.7,75.56,Y,Physical,Rural,Public,1273351617
Haryana,Fatehabad,Ratia,sub_cen,Ratia IV,NA,29.7,75.56,Y,Physical,Rural,Public,1515233722
Haryana,Fatehabad,Ratia,sub_cen,Rattangarh,NA,29.700206,75.576968,Y,Physical,Rural,Public,2365783683
Haryana,Sirsa,Bada Gudha,sub_cen,Baragudha,NA,29.701175,75.002632,Y,Physical,Rural,Public,7437173342
Haryana,Sirsa,Bada Gudha,sub_cen,Raghuana,NA,29.701473,74.983406,Y,Physical,Rural,Public,5231157354
Haryana,Kaithal,Pundri,sub_cen,Pai 1,NA,29.702778,76.526389,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Pundri,sub_cen,Pai 2,NA,29.702778,76.526389,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Pundri,sub_cen,Pai 3,NA,29.702778,76.526389,Y,Physical,Rural,Public,NA
Haryana,Jind,Ujhana,sub_cen,Kalwan,NA,29.704,75.972,Y,Physical,Rural,Public,NA
Haryana,Sirsa,Odhan,sub_cen,Panniwala Motta,NA,29.7040969,74.9121083,Y,Physical,Rural,Public,5114143133
Haryana,Fatehabad,Ratia,sub_cen,SHEKHUPUR SOTAR,NA,29.70431,75.56161,Y,Physical,Rural,Public,5384547369
Haryana,Fatehabad,Ratia,sub_cen,Mohammadpur Sotar,NA,29.70431,75.56161,Y,Physical,Rural,Public,3816324481
Haryana,Fatehabad,Ratia,sub_cen,Alika,NA,29.70433,75.56163,Y,Physical,Rural,Public,3283286585
Haryana,Fatehabad,Ratia,sub_cen,Lali,NA,29.70433,75.56163,Y,Physical,Rural,Public,4383314822
Haryana,Fatehabad,Ratia,sub_cen,Ganda,NA,29.70434,75.56164,Y,Physical,Rural,Public,2628832830
Haryana,Fatehabad,Ratia,sub_cen,Haroli,NA,29.70434,75.56164,Y,Physical,Rural,Public,3675878221
Haryana,Fatehabad,Bhuna,sub_cen,Ayalki,NA,29.70434,75.56164,Y,Physical,Rural,Public,1755215272
Haryana,Fatehabad,Ratia,sub_cen,Baliyala,NA,29.70435,75.56165,Y,Physical,Rural,Public,7423245781
Haryana,Fatehabad,Ratia,sub_cen,Ratia II,NA,29.70435,75.56165,Y,Physical,Rural,Public,2845344270
Haryana,Fatehabad,Ratia,sub_cen,Nangal,NA,29.70435,75.56165,Y,Physical,Rural,Public,6657685688
Haryana,Fatehabad,Ratia,sub_cen,Ratia 1,NA,29.70435,75.56165,Y,Physical,Rural,Public,3318684184
Haryana,Fatehabad,Ratia,sub_cen,Nagpur,NA,29.70435,75.56165,Y,Physical,Rural,Public,3817238284
Haryana,Fatehabad,Ratia,sub_cen,Hanspur,NA,29.70435,75.56165,Y,Physical,Rural,Public,4826382188
Haryana,Fatehabad,Jakhal,sub_cen,Chimo,NA,29.70435,75.56165,Y,Physical,Rural,Public,3582387332
Haryana,Fatehabad,Ratia,sub_cen,Ahrwan,NA,29.70435,75.56165,Y,Physical,Rural,Public,6727458421
Haryana,Fatehabad,Ratia,sub_cen,Badalgarh,NA,29.70436,75.56166,Y,Physical,Rural,Public,4332828369
Haryana,Fatehabad,Ratia,sub_cen,Jallopur,NA,29.70436,75.56166,Y,Physical,Rural,Public,1667155319
Haryana,Fatehabad,Ratia,sub_cen,Hasinga,NA,29.70436,75.56166,Y,Physical,Rural,Public,7344641670
Haryana,Fatehabad,Ratia,sub_cen,PILCHIAN,NA,29.70437,75.56167,Y,Physical,Rural,Public,2274437462
Haryana,Fatehabad,Ratia,sub_cen,Bahmanwala,NA,29.70437,75.56167,Y,Physical,Rural,Public,6546638468
Haryana,Fatehabad,Ratia,sub_cen,Bhundarwas,NA,29.70437,75.56167,Y,Physical,Rural,Public,4446612782
Haryana,Kaithal,Pundri,sub_cen,Habri 2,NA,29.705731,76.628275,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Pundri,sub_cen,Habri 1,NA,29.705731,76.628275,Y,Physical,Rural,Public,NA
Haryana,Karnal,Indri,sub_cen,Kalsaura,NA,29.706,76.7255,Y,Physical,Rural,Public,7286343756
Haryana,Karnal,Tarori,sub_cen,Abela,NA,29.706,76.7254,Y,Physical,Rural,Public,NA
Haryana,Karnal,Tarori,sub_cen,BirBadalwa,NA,29.706,76.7255,Y,Physical,Rural,Public,NA
Haryana,Karnal,Tarori,sub_cen,Jamba,NA,29.706,76.7254,Y,Physical,Rural,Public,NA
Haryana,Karnal,Tarori,sub_cen,Nigdhu,NA,29.706,76.7255,Y,Physical,Rural,Public,NA
Haryana,Karnal,Tarori,sub_cen,Raison,NA,29.706,76.7255,Y,Physical,Rural,Public,NA
Haryana,Karnal,Tarori,sub_cen,Sanwat,NA,29.706,76.7255,Y,Physical,Rural,Public,NA
Haryana,Karnal,Indri,sub_cen,Kalri Jagir,NA,29.7061,76.7255,Y,Physical,Rural,Public,7576328582
Haryana,Karnal,Indri,sub_cen,Biana,NA,29.7061,76.7254,Y,Physical,Rural,Public,2773676586
Haryana,Karnal,Indri,sub_cen,Dabkauli Kalan,NA,29.7061,76.7255,Y,Physical,Rural,Public,7586457546
Haryana,Karnal,Indri,sub_cen,Garhi Birbal,NA,29.7061,76.7255,Y,Physical,Rural,Public,8611783476
Haryana,Karnal,Tarori,sub_cen,RorMajra,NA,29.7061,76.7255,Y,Physical,Rural,Public,NA
Haryana,Fatehabad,Jakhal,sub_cen,Jamalpur Shekhan,NA,29.70876,75.83731,Y,Physical,Rural,Public,3486468121
Haryana,Fatehabad,Jakhal,sub_cen,Dangra,NA,29.70879,75.83734,Y,Physical,Rural,Public,2312614619
Haryana,Fatehabad,Tohana,sub_cen,UO Raj Nagar,NA,29.7088,75.83735,Y,Physical,Urban,Public,NA
Haryana,Fatehabad,Tohana Urban,sub_cen,PPC Tohana,NA,29.7088,75.83735,Y,Physical,Urban,Public,NA
Haryana,Fatehabad,Bhuna,sub_cen,Lalauda,NA,29.7088,75.83735,Y,Physical,Rural,Public,8483153733
Haryana,Fatehabad,Bhuna,sub_cen,Parta,NA,29.7088,75.83735,Y,Physical,Rural,Public,7782534668
Haryana,Fatehabad,Jakhal,sub_cen,Kanhri,NA,29.7088,75.83735,Y,Physical,Rural,Public,8734184610
Haryana,Fatehabad,Jakhal,sub_cen,Samain,NA,29.7088,75.83735,Y,Physical,Rural,Public,7832832427
Haryana,Fatehabad,Bhuna,sub_cen,Pirthla,NA,29.70881,75.83736,Y,Physical,Rural,Public,5733368467
Haryana,Fatehabad,Jakhal,sub_cen,Gazuwala,NA,29.70881,75.83736,Y,Physical,Rural,Public,2578434454
Haryana,Fatehabad,Jakhal,sub_cen,Chander Kalan,NA,29.70884,75.83739,Y,Physical,Rural,Public,7645724373
Haryana,Sirsa,Dabwali,sub_cen,Kaluana,NA,29.7095195,74.6327236,Y,Physical,Rural,Public,8653184435
Haryana,Sirsa,Dabwali,sub_cen,Banwala,NA,29.7097017,74.802458,Y,Physical,Rural,Public,4758445532
Haryana,Kaithal,Kalayat,sub_cen,Batta 2,NA,29.710568,76.324983,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Kalayat,sub_cen,Batta 1,NA,29.710568,76.324983,Y,Physical,Rural,Public,NA
Haryana,Jind,Ujhana,sub_cen,Ujhana,NA,29.715488,76.13473,Y,Physical,Rural,Public,NA
Haryana,Karnal,Indri,sub_cen,Baragaon,NA,29.7162,77.0472,Y,Physical,Rural,Public,4466144732
Haryana,Karnal,Indri,sub_cen,Gheer,NA,29.7162,77.0471,Y,Physical,Rural,Public,8228144377
Haryana,Karnal,Indri,sub_cen,Kunjpura,NA,29.7162,77.0471,Y,Physical,Rural,Public,5221713620
Haryana,Sirsa,Dabwali,sub_cen,Risalia Khera,NA,29.716667,74.766667,Y,Physical,Rural,Public,3327767640
Haryana,Kaithal,Pundri,sub_cen,Barsana,NA,29.716983,76.599389,Y,Physical,Rural,Public,NA
Haryana,Fatehabad,Ratia,sub_cen,Alalwas,NA,29.717389,75.491138,Y,Physical,Rural,Public,4868712243
Haryana,Sirsa,Dabwali,sub_cen,Darewala,NA,29.7180872,74.6993207,Y,Physical,Rural,Public,1465446480
Haryana,Sirsa,Rania,sub_cen,Ahamadpur,NA,29.7180872,74.6993207,Y,Physical,Rural,Public,8314763643
Haryana,Sirsa,Bada Gudha,sub_cen,Malari,NA,29.7263816,75.16110479,Y,Physical,Rural,Public,3251413229
Haryana,Sirsa,Madho Singhana,sub_cen,Nattar,NA,29.7280872,74.6783207,Y,Physical,Rural,Public,4547858169
Haryana,Kaithal,Pundri,sub_cen,Sanch,NA,29.729464,76.665817,Y,Physical,Rural,Public,NA
Haryana,Karnal,Nissing,sub_cen,Amunpur,NA,29.7319,76.7401,Y,Physical,Rural,Public,6838255476
Haryana,Karnal,Nissing,sub_cen,Aungad,NA,29.7319,76.7401,Y,Physical,Rural,Public,4426862738
Haryana,Karnal,Nissing,sub_cen,Brass,NA,29.7319,76.7401,Y,Physical,Rural,Public,1467345482
Haryana,Karnal,Nissing,sub_cen,Dachaur,NA,29.7319,76.7401,Y,Physical,Rural,Public,8115451224
Haryana,Karnal,Nissing,sub_cen,Gondar 1,NA,29.7319,76.7401,Y,Physical,Rural,Public,5535212335
Haryana,Karnal,Nissing,sub_cen,Bastali,NA,29.732,76.7401,Y,Physical,Rural,Public,3438184321
Haryana,Karnal,Nissing,sub_cen,Nissing,NA,29.732,76.7401,Y,Physical,Rural,Public,4658143740
Haryana,Karnal,Nissing,sub_cen,Singhra,NA,29.732,76.7401,Y,Physical,Rural,Public,4532117126
Haryana,Sirsa,Dabwali,sub_cen,Bijuwali,NA,29.7335217,74.7344384,Y,Physical,Rural,Public,4348626815
Haryana,Kaithal,Siwan,sub_cen,Sajooma,NA,29.734831,76.271424,Y,Physical,Rural,Public,NA
Haryana,Sirsa,Bada Gudha,sub_cen,Rori,NA,29.7408333,75.2019444,Y,Physical,Rural,Public,3673586586
Haryana,Kaithal,Pundri,sub_cen,Deeg,NA,29.75,76.55,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Kaul,sub_cen,Naina,NA,29.75,76.55,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Pundri,sub_cen,Fatehpur,NA,29.75,76.55,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Pundri,sub_cen,Bakal,NA,29.75,76.55,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Pundri,sub_cen,Pilni,NA,29.75,76.55,Y,Physical,Rural,Public,NA
Haryana,Jind,Ujhana,sub_cen,Dhabi Teksingh,NA,29.7511,76.06478,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Pundri,sub_cen,Sega,NA,29.751869,76.469323,Y,Physical,Rural,Public,NA
Haryana,Jind,Ujhana,sub_cen,Nepewala,NA,29.752753,76.147785,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Kaul,sub_cen,Rasina,NA,29.756221,76.677366,Y,Physical,Rural,Public,NA
Haryana,Jind,Ujhana,sub_cen,Pipaltha,NA,29.7575,76.097,Y,Physical,Rural,Public,NA
Haryana,Jind,Ujhana,sub_cen,Garhi,NA,29.76124,76.12765,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Pundri,sub_cen,Pundri 3,NA,29.762065,76.554187,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Pundri,sub_cen,Pundri 2,NA,29.762065,76.554187,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Pundri,sub_cen,Pundri 1,NA,29.762065,76.554187,Y,Physical,Rural,Public,NA
Haryana,Fatehabad,Ratia,sub_cen,Sardarwala,NA,29.770114,75.491867,Y,Physical,Rural,Public,1447374362
Haryana,Kaithal,Kaul,sub_cen,Tyonta,NA,29.772749,76.616721,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Pundri,sub_cen,Mohna,NA,29.773218,76.593611,Y,Physical,Rural,Public,NA
Haryana,Sirsa,Bada Gudha,sub_cen,Phaggu,NA,29.776894,75.120392,Y,Physical,Rural,Public,1473484143
Haryana,Kaithal,Pundri,sub_cen,Mundri,NA,29.778183,76.50402,Y,Physical,Rural,Public,NA
Haryana,Sirsa,Dabwali,sub_cen,Chutala,NA,29.778879,74.5265809,Y,Physical,Rural,Public,4475426468
Haryana,Sirsa,Bada Gudha,sub_cen,Sukhchain,NA,29.7807303,75.0246062,Y,Physical,Rural,Public,1825287483
Haryana,Sirsa,Dabwali,sub_cen,Ganga,NA,29.78075999,74.67532299,Y,Physical,Rural,Public,3763355884
Haryana,Sirsa,Odhan,sub_cen,Kurangan wali,NA,29.781066,75.066833,Y,Physical,Rural,Public,5826843756
Haryana,Sirsa,Dabwali,sub_cen,Goriwala,NA,29.7854744,74.7498001,Y,Physical,Rural,Public,5668874612
Haryana,Kaithal,Gulha,sub_cen,Kharkahan,NA,29.785673,76.398454,Y,Physical,Rural,Public,NA
Haryana,Sirsa,Dabwali,sub_cen,Jandwala Bishnoian,NA,29.7858244,74.6092986,Y,Physical,Rural,Public,7551551729
Haryana,Kaithal,Siwan,sub_cen,Chhot,NA,29.790815,76.306905,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Kaithal,sub_cen,PPC Kaithal,NA,29.791892,76.417259,Y,Physical,Urban,Public,NA
Haryana,Karnal,Indri,sub_cen,Ramba,NA,29.7935,76.9837,Y,Physical,Rural,Public,2774284174
Haryana,Kaithal,Gulha,sub_cen,Kawartan,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Gulha,sub_cen,Bhana,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Gulha,sub_cen,Paharpur,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Gulha,sub_cen,Sair,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Pundri,sub_cen,Kakaut,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Pundri,sub_cen,Ravanhela,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Kaul,sub_cen,Churmajra,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Kaul,sub_cen,Ahun,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Kaul,sub_cen,Munerheri,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Kalayat,sub_cen,Seend,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Kalayat,sub_cen,Haripura,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Kalayat,sub_cen,Dhondhwa,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Kalayat,sub_cen,Dubal,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Kalayat,sub_cen,Mator,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Kalayat,sub_cen,Simla,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Kalayat,sub_cen,Sisla Sismore,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Kalayat,sub_cen,Harsola,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Kalayat,sub_cen,Chandana,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Kalayat,sub_cen,Kailram,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Kalayat,sub_cen,Ramgarh Pandwan,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Kalayat,sub_cen,Julani Khera,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Kalayat,sub_cen,Peoda,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Kalayat,sub_cen,Titram,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Siwan,sub_cen,Kutabpur,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Siwan,sub_cen,Patti afgan,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Siwan,sub_cen,Khurana,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Siwan,sub_cen,Farsh Majra,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Siwan,sub_cen,Nouch,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Siwan,sub_cen,Deora,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Rajound,sub_cen,Bir Bangran,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Rajound,sub_cen,Mandhwal,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Rajound,sub_cen,N.K. Majra,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Rajound,sub_cen,Jakholi,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Gulha,sub_cen,Theh Banhera,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Gulha,sub_cen,Seo Majra,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Gulha,sub_cen,Mehmudpur,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Gulha,sub_cen,Kamheri,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Gulha,sub_cen,Kharodi,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Gulha,sub_cen,Duserpur,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Rajound,sub_cen,Kukar kanda,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Rajound,sub_cen,Taragarh,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Rajound,sub_cen,Sangri,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Rajound,sub_cen,kotra,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Gulha,sub_cen,Bhusala,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Gulha,sub_cen,Rawahar Jagir,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Rajound,sub_cen,Serdha 1,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Rajound,sub_cen,Serdha 2,NA,29.795441,76.399269,Y,Physical,Rural,Public,NA
Haryana,Sirsa,Odhan,sub_cen,Jandwala Jattan,NA,29.7967084,74.8251342,Y,Physical,Rural,Public,5813382784
Haryana,Sirsa,Odhan,sub_cen,Gadrana,NA,29.7986223,74.983706,Y,Physical,Rural,Public,8256651111
Haryana,Kaithal,Gulha,sub_cen,Kherigulamali,NA,29.8,76.3833,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Gulha,sub_cen,Kakheri,NA,29.8,76.3833,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Gulha,sub_cen,Peedal,NA,29.8,76.3833,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Gulha,sub_cen,Sotha,NA,29.8,76.3833,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Gulha,sub_cen,Ramthali,NA,29.8,76.3833,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Gulha,sub_cen,Kasaur,NA,29.8,76.3833,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Gulha,sub_cen,Balbera,NA,29.8,76.3833,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Gulha,sub_cen,Kangthali,NA,29.8,76.3833,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Siwan,sub_cen,Padla,NA,29.803114,76.288977,Y,Physical,Rural,Public,NA
Haryana,Sirsa,Odhan,sub_cen,Chormar Khera,NA,29.8047008,74.853637,Y,Physical,Rural,Public,8572774357
Haryana,Karnal,Tarori,sub_cen,Takhana,NA,29.8049,76.9328,Y,Physical,Rural,Public,NA
Haryana,Karnal,Tarori,sub_cen,Saga,NA,29.8049,76.9328,Y,Physical,Rural,Public,NA
Haryana,Sirsa,Bada Gudha,sub_cen,Surtia,NA,29.8051354,75.1880986,Y,Physical,Rural,Public,8232684459
Haryana,Sirsa,Dabwali,sub_cen,Asa Khera,NA,29.805278,74.5829747,Y,Physical,Rural,Public,7658562876
Haryana,Kaithal,Siwan,sub_cen,Sanghan,NA,29.806508,76.231979,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Kaul,sub_cen,Sangroli,NA,29.809502,76.642715,Y,Physical,Rural,Public,NA
Haryana,Jind,Ujhana,sub_cen,Barta,NA,29.81,76.2,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Kaul,sub_cen,Sakra,NA,29.81109,76.686027,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Siwan,sub_cen,Geong,NA,29.813071,76.470768,Y,Physical,Rural,Public,NA
Haryana,Sirsa,Dabwali,sub_cen,Mathdadu,NA,29.817934,74.761062,Y,Physical,Rural,Public,3758314748
Haryana,Kaithal,Siwan,sub_cen,Manas,NA,29.820018,76.333336,Y,Physical,Rural,Public,NA
Haryana,Sirsa,Odhan,sub_cen,Odhan,NA,29.8214478,74.964813,Y,Physical,Rural,Public,2468682758
Haryana,Sirsa,Dabwali,sub_cen,Jottanwali,NA,29.827633,74.97302,Y,Physical,Rural,Public,8324835639
Haryana,Sirsa,Odhan,sub_cen,Nuhiyan Wali,NA,29.827633,74.97302,Y,Physical,Rural,Public,8147543345
Haryana,Sirsa,Odhan,sub_cen,Mandi Kalanwali,NA,29.827633,74.97302,Y,Physical,Rural,Public,8223487235
Haryana,Sirsa,Odhan,sub_cen,Kalanwali Rural,NA,29.827633,74.97302,Y,Physical,Rural,Public,7567414680
Haryana,Sirsa,Rania,sub_cen,Dhudianwali,NA,29.827633,74.97302,Y,Physical,Rural,Public,8524337469
Haryana,Sirsa,Dabwali,sub_cen,Sukhera Khera,NA,29.82888,74.619656,Y,Physical,Rural,Public,1683726846
Haryana,Kaithal,Siwan,sub_cen,Baba Ladana,NA,29.829103,76.284599,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Siwan,sub_cen,Budakhera,NA,29.829476,76.256419,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Siwan,sub_cen,Kultana,NA,29.832569,76.419429,Y,Physical,Rural,Public,NA
Haryana,Karnal,Nilokheri,sub_cen,Anjan Thali,NA,29.8333,76.9167,Y,Physical,Rural,Public,NA
Haryana,Karnal,Nilokheri,sub_cen,Barthal,NA,29.8333,76.9167,Y,Physical,Rural,Public,NA
Haryana,Karnal,Nilokheri,sub_cen,Barsalu,NA,29.8333,76.9167,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Kaul,sub_cen,PHARAL 2,NA,29.833333,76.585278,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Kaul,sub_cen,Pharal I,NA,29.833333,76.585278,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Siwan,sub_cen,Jagdishpura,NA,29.833743,76.437509,Y,Physical,Rural,Public,NA
Haryana,Sirsa,Odhan,sub_cen,Dadu,NA,29.8374711,75.0508931,Y,Physical,Rural,Public,4665211613
Haryana,Sirsa,Odhan,sub_cen,Jagmalwali,NA,29.8438356,74.9106468,Y,Physical,Rural,Public,6638437175
Haryana,Sirsa,Odhan,sub_cen,Mithri,NA,29.8464779,74.8243939,Y,Physical,Rural,Public,8553853741
Haryana,Kaithal,Kaul,sub_cen,Teek,NA,29.848422,76.524255,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Kaul,sub_cen,Kaul II,NA,29.849766,76.661485,Y,Physical,Rural,Public,NA
Haryana,Kaithal,Kaul,sub_cen,Kaul I,NA,29.849766,76.661485,Y,Physical,Rural,Public,NA
Haryana,Karnal,Indri,sub_cen,Hai Batpur,NA,29.8507,76.7748,Y,Physical,Rural,Public,5167532125
Haryana,Sirsa,Odhan,sub_cen,Pipli,NA,29.8563677,74.890915,Y,Physical,Rural,Public,2457638431
Haryana,Sirsa,Dabwali,sub_cen,Maujgarh,NA,29.8573799,74.72492809,Y,Physical,Rural,Public,6184476544
Haryana,Sirsa,Dabwali,sub_cen,Abub shahar,NA,29.8599109,74.6151551,Y,Physical,Rural,Public,4716747813
Haryana,Sirsa,Dabwali,sub_cen,Khuiyan Malkana,NA,29.8651627,74.7790565,Y,Physical,Rural,Public,5873415482
Haryana,Karnal,Nilokheri,sub_cen,Nilokheri,NA,29.8655,76.9527,Y,Physical,Rural,Public,NA
Haryana,Karnal,Nilokheri,sub_cen,Sandhir,NA,29.8655,76.9527,Y,Physical,Rural,Public,NA
Haryana,Karnal,Nilokheri,sub_cen,Sikri,NA,29.8655,76.9526,Y,Physical,Rural,Public,NA
Haryana,Karnal,Nilokheri,sub_cen,Arja Heri,NA,29.8655,76.9527,Y,Physical,Rural,Public,NA
Haryana,Karnal,Nilokheri,sub_cen,Samana Bhau,NA,29.8655,76.9527,Y,Physical,Rural,Public,NA
Haryana,Karnal,Nilokheri,sub_cen,Bairsal,NA,29.8655,76.9527,Y,Physical,Rural,Public,NA
Haryana,Karnal,Indri,sub_cen,Bhadson,NA,29.8655,76.9527,Y,Physical,Rural,Public,6572163118
Haryana,Sirsa,Odhan,sub_cen,Kewal,NA,29.8669257,75.042861,Y,Physical,Rural,Public,3283567471
Haryana,Kaithal,Kaul,sub_cen,Barot,NA,29.86889,76.530037,Y,Physical,Rural,Public,NA
Haryana,Sirsa,Odhan,sub_cen,Desu Malkana,NA,29.8690454,74.957409,Y,Physical,Rural,Public,6713433875
